wavelength,x_bar,y_bar,z_bar
675,0.05793000000000002,0.022601699999999995,0.0
676,0.05405000000000003,0.02107790000000001,0.0
677,0.05041200000000001,0.019650500000000008,0.0
678,0.04700600000000001,0.01831530000000001,0.0
679,0.043822999999999994,0.017068600000000003,0.0
680,0.04085080000000001,0.015905100000000002,0.0
681,0.038071999999999995,0.0148183,0.0
682,0.03546799999999998,0.013800799999999998,0.0
683,0.033031,0.0128495,0.0
684,0.030753,0.011960699999999998,0.0
685,0.028623000000000003,0.0111303,0.0
686,0.026635000000000006,0.0103555,0.0
687,0.024781000000000004,0.009633200000000001,0.0
688,0.023052,0.008959899999999996,0.0
689,0.021441,0.008332400000000002,0.0
690,0.019941299999999988,0.0077488,0.0
691,0.018543999999999998,0.007204600000000006,0.0
692,0.017241000000000006,0.006697499999999999,0.0
693,0.016027,0.006225100000000001,0.0
694,0.014895999999999993,0.0057849999999999985,0.0
695,0.013842,0.0053751,0.0
696,0.012862,0.004994100000000001,0.0
697,0.011949000000000001,0.0046392,0.0
698,0.011100000000000004,0.0043093,0.0
699,0.010310999999999997,0.0040028,0.0
700,0.009576879999999994,0.0037177400000000015,0.0
701,0.008893999999999997,0.00345262,0.0
702,0.008258099999999999,0.0032058299999999994,0.0
703,0.007666400000000002,0.0029762299999999994,0.0
704,0.007116299999999999,0.00276281,0.0
705,0.0066052,0.0025645599999999996,0.0
706,0.006130599999999997,0.002380480000000001,0.0
707,0.005690299999999999,0.00220971,0.0
708,0.005281899999999999,0.0020513199999999997,0.0
709,0.0049032999999999985,0.0019044900000000007,0.0
710,0.00455263,0.0017684699999999999,0.0
711,0.004227500000000001,0.00164236,0.0
712,0.0039258,0.0015253500000000002,0.0
713,0.0036457000000000017,0.0014167199999999994,0.0
714,0.003385899999999998,0.0013159499999999995,0.0
715,0.0031447000000000003,0.00122239,0.0
716,0.0029208,0.0011355500000000001,0.0
717,0.002713,0.0010549400000000003,0.0
718,0.0025202,0.0009801400000000002,0.0
719,0.0023411000000000005,0.0009106600000000007,0.0
720,0.0021749599999999992,0.0008461899999999999,0.0
721,0.0020206,0.0007862900000000003,0.0
722,0.0018772999999999995,0.0007306800000000003,0.0
723,0.0017440999999999993,0.0006789899999999997,0.0
724,0.0016204999999999998,0.0006310099999999997,0.0
725,0.0015056999999999998,0.0005864399999999997,0.0
726,0.0013992000000000006,0.00054511,0.0
727,0.0013003999999999997,0.0005067200000000001,0.0
728,0.0012087,0.0004711100000000003,0.0
729,0.0011236,0.0004380500000000002,0.0
730,0.0010447599999999996,0.0004074100000000001,0.0
731,0.00097156,0.00037896199999999994,0.0
732,0.0009035999999999995,0.000352543,0.0
733,0.0008404800000000002,0.00032800099999999997,0.0
734,0.0007818700000000002,0.0003052080000000001,0.0
735,0.0007274499999999999,0.000284041,0.0
736,0.0006769000000000001,0.00026437499999999996,0.0
737,0.0006299599999999998,0.0002461089999999999,0.0
738,0.0005863700000000002,0.00022914299999999996,0.0
739,0.0005458700000000002,0.00021337599999999996,0.0
740,0.000508258,0.0001987299999999999,0.0
741,0.0004733000000000001,0.000185115,0.0
742,0.00044080000000000004,0.00017245400000000003,0.0
743,0.0004105799999999997,0.000160678,0.0
744,0.0003824899999999999,0.00014973,0.0
745,0.00035638,0.00013955000000000006,0.0
746,0.00033211000000000015,0.00013008600000000001,0.0
747,0.00030955,0.00012129000000000007,0.0
748,0.00028858,0.00011310600000000005,0.0
749,0.00026909000000000004,0.00010550100000000005,0.0
750,0.0002509690000000001,9.842799999999999e-05,0.0
751,0.00023413000000000006,9.185300000000002e-05,0.0
752,0.00021847000000000004,8.573800000000001e-05,0.0
753,0.00020391000000000002,8.004800000000002e-05,0.0
754,0.00019035000000000007,7.475099999999996e-05,0.0
755,0.00017773000000000005,6.981900000000002e-05,0.0
756,0.0001659700000000001,6.522200000000002e-05,0.0
757,0.00015502000000000013,6.0939000000000014e-05,0.0
758,0.00014480000000000008,5.694200000000002e-05,0.0
759,0.00013528000000000005,5.3217e-05,0.0
760,0.00012639000000000001,4.9737000000000015e-05,0.0
761,0.00011809999999999997,4.649099999999998e-05,0.0
762,0.00011037000000000003,4.3464e-05,0.0
763,0.00010315000000000001,4.063500000000001e-05,0.0
764,9.642699999999998e-05,3.800000000000001e-05,0.0
765,9.015099999999997e-05,3.554049999999998e-05,0.0
766,8.429399999999999e-05,3.324479999999998e-05,0.0
767,7.883e-05,3.110059999999999e-05,0.0
768,7.372899999999997e-05,2.9098999999999994e-05,0.0
769,6.896899999999998e-05,2.7230699999999993e-05,0.0
770,6.452580000000003e-05,2.5485999999999986e-05,0.0
771,6.0376e-05,2.385609999999999e-05,0.0
772,5.6500000000000005e-05,2.2333200000000005e-05,0.0
773,5.288e-05,2.091039999999999e-05,0.0
774,4.949800000000002e-05,1.9580799999999997e-05,0.0
775,4.633899999999998e-05,1.8338399999999997e-05,0.0
776,4.3389e-05,1.7177699999999986e-05,0.0
777,4.063400000000001e-05,1.60934e-05,0.0
778,3.8060000000000025e-05,1.508e-05,0.0
779,3.565700000000002e-05,1.4133600000000005e-05,0.0
780,3.341169999999999e-05,1.3249e-05,0.0
781,3.131500000000001e-05,1.2422600000000004e-05,0.0
782,2.9354999999999993e-05,1.1649900000000005e-05,0.0
783,2.7524e-05,1.0927700000000004e-05,0.0
784,2.5811000000000004e-05,1.02519e-05,0.0
785,2.4209e-05,9.619600000000004e-06,0.0
786,2.2711e-05,9.028100000000004e-06,0.0
787,2.1307999999999993e-05,8.474e-06,0.0
788,1.9993999999999995e-05,7.9548e-06,0.0
789,1.8764000000000002e-05,7.4686000000000025e-06,0.0
790,1.7611500000000006e-05,7.0128e-06,0.0
791,1.6532000000000007e-05,6.5858e-06,0.0
792,1.5520999999999996e-05,6.185700000000001e-06,0.0
793,1.4573999999999995e-05,5.810700000000001e-06,0.0
794,1.3685999999999999e-05,5.459000000000003e-06,0.0
795,1.2855000000000003e-05,5.129799999999999e-06,0.0
796,1.2075000000000006e-05,4.8205999999999975e-06,0.0
797,1.1345e-05,4.5312e-06,0.0
798,1.0658999999999999e-05,4.2591000000000004e-06,0.0
799,1.0016999999999996e-05,4.0042e-06,0.0
800,9.41363e-06,3.76473e-06,0.0
801,8.847900000000002e-06,3.5399499999999986e-06,0.0
802,8.3171e-06,3.3291399999999994e-06,0.0
803,7.819e-06,3.131149999999999e-06,0.0
804,7.351600000000001e-06,2.9452899999999993e-06,0.0
805,6.913e-06,2.77081e-06,0.0
806,6.501500000000003e-06,2.60705e-06,0.0
807,6.1153000000000006e-06,2.453289999999999e-06,0.0
808,5.752900000000002e-06,2.3089399999999994e-06,0.0
809,5.4127000000000016e-06,2.1733799999999997e-06,0.0
810,5.093470000000001e-06,2.0461300000000006e-06,0.0
811,4.793799999999999e-06,1.9266200000000005e-06,0.0
812,4.5124999999999996e-06,1.8144e-06,0.0
813,4.2483e-06,1.7089499999999995e-06,0.0
814,4.0002e-06,1.6098799999999997e-06,0.0
815,3.7671000000000003e-06,1.5167699999999998e-06,0.0
816,3.5479999999999993e-06,1.4292100000000007e-06,0.0
817,3.342100000000002e-06,1.34686e-06,0.0
818,3.1485000000000004e-06,1.26945e-06,0.0
819,2.9665e-06,1.1966199999999996e-06,0.0
820,2.7953099999999983e-06,1.1280899999999991e-06,0.0
821,2.634499999999999e-06,1.0636800000000004e-06,0.0
822,2.4834e-06,1.0031299999999995e-06,0.0
823,2.341400000000001e-06,9.462199999999995e-07,0.0
824,2.2078e-06,8.926299999999999e-07,0.0
825,2.0820000000000006e-06,8.4216e-07,0.0
826,1.9636e-06,7.946400000000002e-07,0.0
827,1.8518999999999998e-06,7.497799999999998e-07,0.0
828,1.7465000000000001e-06,7.0744e-07,0.0
829,1.6471000000000003e-06,6.674800000000002e-07,0.0
830,1.5531399999999996e-06,6.297e-07,0.0
