cct,u,v
1380.019384235247,0.3752384452811202,0.3597222149102417
1383.4694326958347,0.37470798573566,0.3597457980318708
1386.9281062775744,0.3741782074305723,0.35976906475075504
1390.3954265432683,0.3736491132995355,0.35979201351775586
1393.8714151096262,0.3731207062533206,0.3598146427884375
1397.3560936474003,0.3725929891798634,0.35983695102315416
1400.8494838815188,0.3720659649443376,0.3598589366871365
1404.3516075912225,0.3715396363892263,0.35988059825057916
1407.8624866102004,0.37101400633439635,0.3599019341887271
1411.3821428267258,0.3704890775771713,0.3599229429819639
1414.9105981837927,0.36996485289240466,0.3599436231158978
1418.447874679252,0.36944133503255505,0.3599639730814497
1421.9939943659501,0.3689185267277596,0.35998399137494036
1425.548979351865,0.36839643068590894,0.360003676498178
1429.1128518002445,0.3678750495927215,0.36002302695854516
1432.6856339297449,0.3673543861118191,0.3600420412690869
1436.2673480145693,0.36683444288480194,0.36006071794859773
1439.8580163846054,0.3663152225313244,0.36007905552170927
1443.457661425567,0.36579672764916954,0.36009705251897756
1447.0663055791308,0.36527896081432637,0.3601147074769709
1450.6839713430786,0.36476192458106493,0.36013201893835683
1454.3106812714364,0.3642456214820124,0.3601489854519898
1457.9464579746148,0.3637300540282295,0.36016560557299804
1461.5913241195512,0.3632152247092872,0.36018187786287165
1465.24530242985,0.3627011359933423,0.3601978008895488
1468.9084156859246,0.36218779032721493,0.36021337322750374
1472.5806867251395,0.3616751901364645,0.36022859345783326
1476.2621384419522,0.3611633378254669,0.36024346016834385
1479.952793788057,0.3606522357774909,0.36025797195363857
1483.6526757725271,0.36014188635477495,0.36027212741520337
1487.361807461958,0.35963229189860474,0.36028592516149416
1491.080211980613,0.3591234547293889,0.3602993638080232
1494.8079125105644,0.35861537714673675,0.36031244197744483
1498.5449322918407,0.35810806142953544,0.3603251582996421
1502.2912946225704,0.3576015098360255,0.36033751141181264
1506.0470228591266,0.35709572460387956,0.3603494999585544
1509.8121404162744,0.3565907079502775,0.3603611225919509
1513.5866707673151,0.35608646207198436,0.36037237797165683
1517.3706374442334,0.3555829891454267,0.36038326476498367
1521.1640640378437,0.35508029132676905,0.36039378164698355
1524.9669741979383,0.3545783707519912,0.3604039273005349
1528.779391633433,0.3540772295369643,0.3604137004164264
1532.6013401125165,0.3535768697775272,0.36042309969344133
1536.4328434627978,0.3530772935495635,0.3604321238384413
1540.2739255714546,0.35257850290907694,0.3604407715664501
1544.1246103853832,0.3520804998922682,0.3604490416007371
1547.9849219113466,0.35158328651561077,0.3604569326728998
1551.854884216125,0.35108686477592665,0.3604644435229473
1555.7345214266652,0.35059123665046277,0.3604715728993824
1559.6238577302317,0.3500964040969659,0.36047831955928317
1563.522917374557,0.3496023690537582,0.36048468226838554
1567.4317246679934,0.3491091334398133,0.36049065980116435
1571.3503039796635,0.34861669915483046,0.3604962509409143
1575.2786797396125,0.3481250680793103,0.3605014544798308
1579.2168764389614,0.34763424207462934,0.36050626921908996
1583.1649186300588,0.3471442229831143,0.36051069396892876
1587.122830926634,0.34665501262811715,0.3605147275487246
1591.0906380039503,0.34616661281408917,0.3605183687870743
1595.06836459896,0.3456790253266543,0.36052161652187237
1599.0560355104576,0.34519225193268377,0.3605244696003901
1603.0536755992334,0.34470629438036954,0.36052692687935234
1607.0613097882313,0.34422115439929735,0.3605289872250157
1611.078963062702,0.34373683370051994,0.360530649513245
1615.1066604703585,0.3432533339766301,0.3605319126295895
1619.1444271215346,0.34277065690183367,0.36053277546935925
1623.1922881893381,0.34228880413202095,0.36053323693770056
1627.2502689098114,0.34180777730483985,0.36053329594967026
1631.3183945820858,0.34132757803976754,0.36053295143031067
1635.396690568541,0.3408482079381817,0.36053220231472355
1639.4851822949622,0.3403696685834327,0.36053104754814314
1643.5838952506997,0.33989196154091383,0.3605294860860092
1647.6928549888264,0.33941508835813294,0.36052751689403933
1651.8120871262981,0.3389390505647828,0.3605251389483003
1655.9416173441139,0.33846384967281096,0.3605223512352799
1660.081471387474,0.3379894871764906,0.3605191527519568
1664.2316750659427,0.3375159645524895,0.36051554250587076
